id,vol_name,no,date,time,ch,station,title
681,BD-RE-30017-001,"00008","2020/05/06 20:54:00","00:06:07","51","テレビ朝日","世界の街道をゆく[字]"
682,BD-RE-30017-001,"00009","2020/05/06 21:00:00","00:54:08","51","テレビ朝日","特捜９　傑作選[解][字]"
683,BD-RE-30017-001,"00010","2020/05/09 21:54:00","00:05:49","71","テレビ東京１","土曜名馬座 ▽仲村トオル[字]"
684,BD-RE-30017-001,"00011","2020/05/13 18:25:00","04:29:08","71","テレビ東京１","家、ついて行ってイイですか？～特別編！「今」その後が気になる人ＳＰ[字]"
685,BD-RE-30017-001,"00012","2020/05/13 22:00:00","00:59:46","41","日テレ１","春子の物語 ハケンの品格２００７特別編 第五夜[字]"
686,BD-RE-30017-001,"00013","2020/05/13 22:54:00","00:06:06","71","テレビ東京１","チェンジ・ザ・ワールド「目の不自由な人のためのネイル」[字]"
687,BD-RE-30017-001,"00014","2020/05/13 23:10:00","00:05:07","51","テレビ朝日","ラリージャパン応援宣言[字]"
688,BD-RE-30017-001,"00015","2020/05/13 23:56:00","00:58:46","61","ＴＢＳ１","テセウスの船ネタバレＳＰ　第三話【決死の告白！殺人犯になる父へ―】[字]"
689,BD-RE-30017-001,"00016","2020/05/14 00:12:00","00:39:46","71","テレビ東京１","ドラマホリック！ レンタルなんもしない人 第６話 新米ママの奮闘 増田貴久[字]"
690,BD-RE-30017-001,"00017","2020/05/14 00:45:00","00:04:46","51","テレビ朝日","フィンク１分フィット[字]"
691,BD-RE-30017-001,"00018","2020/05/14 00:52:00","00:05:46","71","テレビ東京１","ミニドラマ きょうの猫村さん 主演：松重豊[字]"
692,BD-RE-30017-001,"00019","2020/05/14 00:55:00","00:30:07","81","フジテレビ","ＢＮＡ＜＋Ｕｌｔｒａ＞　＃０６"
693,BD-RE-30017-001,"00020","2020/05/14 01:20:00","00:06:06","51","テレビ朝日","全力坂"
694,BD-RE-30017-001,"00021","2020/05/14 05:46:30","01:18:31","71","テレビ東京１","モーサテ【決算後の株式相場 投資のポイントは？】"
695,BD-RE-30017-001,"00022","2020/05/14 07:35:00","00:25:07","71","テレビ東京１","シナぷしゅ[字][解]"
696,BD-RE-30017-001,"00023","2020/05/14 08:00:00","00:15:06","71","テレビ東京１","ハーフタイムツアーズ[字]"
697,BD-RE-30017-001,"00024","2020/05/14 08:15:00","00:56:07","71","テレビ東京１","韓流プレミア マイ・ヒーリング・ラブ～あした輝く私へ～ ＃１９[二]"
698,BD-RE-30017-001,"00025","2020/05/14 17:10:00","00:20:07","71","テレビ東京１","虎ノ門市場 日本全国の食文化をお伝えします！[字]"
699,BD-RE-30017-001,"00026","2020/05/14 17:55:00","00:30:07","71","テレビ東京１","プリスクタイム（エッグカー／ＧＯ！ＧＯ！アトム）[字]"
700,BD-RE-30017-001,"00027","2020/05/14 19:00:00","00:59:46","51","テレビ朝日","日本人の３割しか知らないこと　くりぃむしちゅーのハナタカ！優越館[字]"
701,BD-RE-30017-001,"00028","2020/05/14 19:00:00","00:56:07","41","日テレ１","突破ファイル【向井理も衝撃…不思議な症状の謎を解け！人体ミステリー＆突破交番】[字]"
702,BD-RE-30017-001,"00029","2020/05/14 19:53:00","00:04:46","71","テレビ東京１","テレビ野郎ナナーナ 怪物クラーケンを追え！ 第５話～死守！ゴールデンのミニ枠～[字]"
703,BD-RE-30017-001,"00030","2020/05/14 19:57:00","01:02:46","81","フジテレビ","奇跡体験！アンビリバボー【監察医・上野正彦の事件簿】[字]"
704,BD-RE-30017-001,"00031","2020/05/14 19:58:00","01:50:07","71","テレビ東京１","ナゼそこ？ スゴイ秘境に住んでる人知りませんか＆東京の秘境で大発見２時間SP[字]"
705,BD-RE-30017-001,"00032","2020/05/14 20:00:00","00:53:46","51","テレビ朝日","警視庁・捜査一課長　２０２０　＃６[解][字]"
706,BD-RE-30017-001,"00033","2020/05/14 20:54:00","00:06:08","51","テレビ朝日","世界の街道をゆく[字]"
707,BD-RE-30017-001,"00034","2020/05/14 21:00:00","00:53:47","51","テレビ朝日","ＢＧ～身辺警護人～傑作選　＃５[字]"
708,BD-RE-30018-001,"00001","2020/05/03 13:54:00","00:03:08","61","ＴＢＳ１","四季折々の贈り物　～鯉のぼり～[解][字]"
709,BD-RE-30018-001,"00002","2020/05/03 14:00:00","02:00:07","71","テレビ東京１","日曜ミステリー『信濃のコロンボ 事件ファイル17 遠野殺人事件』[再][字][解]"
710,BD-RE-30018-001,"00003","2020/05/03 17:00:00","00:30:08","61","ＴＢＳ１","所さんお届けモノです！【心揺さぶる日本の絶景ベスト５＆絶品(秘)お取り寄せ】[解][字]"
711,BD-RE-30018-001,"00004","2020/05/03 18:00:00","00:30:10","51","テレビ朝日","相葉マナブ　『第９回　釜－１グランプリ！』視聴者の方々からの絶品釜飯に大興奮！[字]"
712,BD-RE-30018-001,"00005","2020/05/03 18:00:00","00:30:07","71","テレビ東京１","ポケットモンスター[再][字]"
713,BD-RE-30018-001,"00006","2020/05/03 18:00:00","01:59:46","61","ＴＢＳ１","動物スクープ１００連発【おウチで笑える！おバカで激カワ犬猫＆コロナ対策(秘)動物】[字]"
714,BD-RE-30018-001,"00007","2020/05/03 19:00:00","00:57:46","41","日テレ１","ザ！鉄腕！ＤＡＳＨ！！[字]  【グリル厄介～現地報告スペシャル】"
715,BD-RE-30018-001,"00008","2020/05/03 19:54:00","01:59:47","71","テレビ東京１","日曜ビッグ「池上彰の人類ＶＳ新型コロナ」緊急生解説[字]"
716,BD-RE-30018-001,"00009","2020/05/03 21:54:00","00:05:46","61","ＴＢＳ１","私の翼たち[解][字]"
717,BD-RE-30018-001,"00010","2020/05/03 21:54:00","00:06:07","41","日テレ１","夢の通り道[字]"
718,BD-RE-30018-001,"00011","2020/05/03 23:00:00","00:30:09","61","ＴＢＳ１","情熱大陸【近藤文夫／天ぷらに向きあって、５０年。この味を絶やしてなるものか！】[字]"
719,BD-RE-30018-001,"00012","2020/05/04 01:35:00","00:30:07","71","テレビ東京１","四月一日さん家と 第５話「四月一日さん家といたこ」"
720,BD-RE-30018-001,"00013","2020/05/04 01:55:00","01:05:08","81","フジテレビ","グラジオラスの轍傑作選＜サンデーＭＩＤＮＩＧＨＴ＞【白井健三・友と過ごした日々】"
721,BD-RE-30018-001,"00014","2020/05/04 03:05:00","00:05:07","71","テレビ東京１","フォーカード[再] 第１８話「驚異の変貌！高田センパイ第二形態へ」"
722,BD-RE-30018-001,"00015","2020/05/04 07:35:00","00:25:08","71","テレビ東京１","シナぷしゅ[字][解]"
723,BD-RE-30018-001,"00016","2020/05/04 08:00:00","00:15:07","71","テレビ東京１","ハーフタイムツアーズ[字]"
724,BD-RE-30018-001,"00017","2020/05/04 13:15:00","02:40:07","71","テレビ東京１","午後エンタ ローカル路線バス乗り継ぎの旅Ｚ[再] 山梨富士山～栃木那須岳！[字]"
725,BD-RE-30018-001,"00018","2020/05/04 17:10:00","00:20:08","71","テレビ東京１","虎ノ門市場 日本全国の食文化をお伝えします！[字]"
726,BD-RE-30018-001,"00019","2020/05/04 17:55:00","00:30:07","71","テレビ東京１","ファンファンキティ！[字]"
727,BD-RE-30018-001,"00020","2020/05/04 21:54:00","00:05:46","71","テレビ東京１","東京ＧＯＯＤ！【地名の由来を読み解く 溜池山王】[字]"
728,BD-RE-30018-001,"00021","2020/05/04 21:54:00","00:06:08","81","フジテレビ","四季彩キッチン[字]"
729,BD-RE-30018-001,"00022","2020/05/04 22:00:00","00:54:08","81","フジテレビ","所ＪＡＰＡＮ【簡単お家で作れる本格スパイスカレー＆第３のカレーの街(秘)白カレー】[字]"
730,BD-RE-30018-001,"00023","2020/05/04 22:54:00","00:06:06","71","テレビ東京１","夢遺産[字]"
731,BD-RE-30018-001,"00024","2020/05/04 23:56:00","00:59:08","61","ＴＢＳ１","カンナさーん！一挙放送ＳＰ　第６話【新たな恋実る…と思いきやダメ夫の反撃！】[字]"
732,BD-RE-30018-001,"00025","2020/05/05 00:45:00","00:05:07","51","テレビ朝日","フィンク１分フィット[字]"
733,BD-RE-30018-001,"00026","2020/05/05 01:09:00","00:30:06","41","日テレ１","正しいロックバンドの作り方＃03"
734,BD-RE-30018-001,"00027","2020/05/05 01:20:00","00:06:07","51","テレビ朝日","全力坂"
735,BD-RE-30018-001,"00028","2020/05/05 01:30:00","00:30:06","71","テレビ東京１","フルーツバスケット ２ｎｄ ｓｅａｓｏｎ「待ってろとろろソバー！」"
736,BD-RE-30018-001,"00029","2020/05/05 03:20:00","00:15:07","71","テレビ東京１","家、ついて行ってイイですか？（明け方）"
737,BD-RE-30018-001,"00030","2020/05/05 07:35:00","00:25:07","71","テレビ東京１","シナぷしゅ[字][解]"
738,BD-RE-30018-001,"00031","2020/05/05 08:00:00","00:15:07","71","テレビ東京１","ハーフタイムツアーズ[字]"
739,BD-RE-30018-001,"00032","2020/05/05 09:11:00","00:54:08","71","テレビ東京１","未来の主役 地球の子どもたち 2020スペシャル～世界を変える小さな戦士～[字]"
740,BD-RE-30018-001,"00033","2020/05/05 13:49:00","01:54:08","51","テレビ朝日","人類学者・岬久美子の殺人鑑定７[解][字][再]"
741,BD-RE-30018-001,"00034","2020/05/05 17:10:00","00:20:08","71","テレビ東京１","虎ノ門市場 日本全国の食文化をお伝えします！[字]"
742,BD-RE-30018-001,"00035","2020/05/05 17:55:00","00:30:07","71","テレビ東京１","シャドウバース[字][デ]"
743,BD-RE-30018-001,"00036","2020/05/05 18:25:00","00:30:07","71","テレビ東京１","ブラッククローバー[再] ＃１「アスタとユノ」[字]"
744,BD-RE-30018-001,"00037","2020/05/05 20:54:00","00:06:07","41","日テレ１","ゴールデンまなびウィーク！塾長・所ジョージのこんな「新しいチカラ」が欲しい！[字]"
745,BD-RE-30018-001,"00038","2020/05/05 20:57:00","01:02:46","61","ＴＢＳ１","マツコの知らない世界[字]【風間俊介が再び熱弁！東京ディズニーリゾートの世界！】"
746,BD-RE-30018-001,"00039","2020/05/05 21:54:00","00:06:07","71","テレビ東京１","東京交差点【刺繍アート】[字]"
747,BD-RE-30018-001,"00040","2020/05/05 22:00:00","00:53:46","71","テレビ東京１","ガイアの夜明け コロナショックを乗り切る！“ニッポンの宿”水面下の闘い[字]"
748,BD-RE-30018-001,"00041","2020/05/05 22:54:00","00:06:08","81","フジテレビ","猫のエンタメ缶[字]"
749,BD-RE-30018-001,"00042","2020/05/05 23:10:00","00:05:07","51","テレビ朝日","世界の車窓から[字]"
750,BD-RE-30018-001,"00043","2020/05/06 00:45:00","00:05:08","51","テレビ朝日","フィンク１分フィット[字]"
1,BD-RE-30119-001,"00001","2020/06/30 01:59:00","02:00:08","41","日テレ１","映画天国「シャイニング」★ホラーの金字塔★スタンリー・キューブリックの傑作"
2,BD-RE-30119-001,"00002","2020/06/30 02:15:00","01:00:09","81","フジテレビ","グッドモーニング・コール　ｏｕｒ　ｃａｍｐｕｓ　ｄａｙｓ＜Ｍナイト＞　＃０６[再]"
3,BD-RE-30119-001,"00003","2020/06/30 05:45:00","01:20:07","71","テレビ東京１","モーサテ【拡大するマレーシアのゴム手袋産業】"
4,BD-RE-30119-001,"00004","2020/06/30 07:35:00","00:25:07","71","テレビ東京１","シナぷしゅ[字][解]"
5,BD-RE-30119-001,"00005","2020/06/30 08:00:00","00:15:07","71","テレビ東京１","ハーフタイムツアーズ[字]"
6,BD-RE-30119-001,"00006","2020/06/30 08:15:00","00:56:08","71","テレビ東京１","韓流プレミア 不滅の恋人 ＃８[二]"
7,BD-RE-30119-001,"00007","2020/06/30 09:55:00","00:30:08","51","テレビ朝日","じゅん散歩[字]"
8,BD-RE-30119-001,"00008","2020/06/30 11:40:00","01:55:07","71","テレビ東京１","昼めし旅【千葉県袖ケ浦市…酪農発祥地・千葉の自家製牛乳よせ！？】[字]"
9,BD-RE-30119-001,"00009","2020/06/30 13:00:00","00:30:08","51","テレビ朝日","徹子の部屋　浅香光代・照英・グッチ裕三ほか[解][字]"
10,BD-RE-30119-001,"00010","2020/06/30 13:30:00","00:15:07","51","テレビ朝日","上沼恵美子のおしゃべりクッキング　初夏の暑さを吹き飛ばす！「ピリ辛グルメ」[デ][字]"
11,BD-RE-30119-001,"00011","2020/06/30 13:35:00","02:05:07","71","テレビ東京１","午後エンタ 午後ロード「デンジャラス・ビューティー」２週連続！[字][二]"
12,BD-RE-30119-001,"00012","2020/06/30 13:49:00","01:54:07","51","テレビ朝日","西村京太郎サスペンス　鉄道捜査官９[字][再]"
13,BD-RE-30119-001,"00013","2020/06/30 15:40:00","01:14:08","71","テレビ東京１","よじごじＤａｙｓ『今こそ知りたい！夏の最強開運スポット』ＭＣ：上地雄輔"
14,BD-RE-30119-001,"00014","2020/06/30 15:50:00","01:00:09","81","フジテレビ","探偵・由利麟太郎　＃０２[再][字][デ]"
15,BD-RE-30119-001,"00015","2020/06/30 17:10:00","00:20:08","71","テレビ東京１","虎ノ門市場 日本全国の食文化をお伝えします！[字]"
16,BD-RE-30119-001,"00016","2020/06/30 17:55:00","00:30:07","71","テレビ東京１","シャドウバース[字][デ]"
17,BD-RE-30119-001,"00017","2020/06/30 18:25:00","00:30:07","71","テレビ東京１","ブラッククローバー[再] ＃９「獣（けもの）」[字]"
18,BD-RE-30119-001,"00018","2020/06/30 18:55:00","02:58:46","71","テレビ東京１","世界が騒然！本当にあった(秘)衝撃ファイル[字]"
19,BD-RE-30119-001,"00019","2020/06/30 19:00:00","01:00:09","61","ＴＢＳ１","この差★必勝クレーンゲーム！選んでいい台ダメな台の差に３時のヒロイン大興奮ＳＰ[字]"
20,BD-RE-30119-001,"00020","2020/06/30 20:00:00","00:54:09","61","ＴＢＳ１","教えてもらう前と後【名医のマスク新常識★一流シェフの卵かけご飯】[字]"
21,BD-RE-30119-001,"00021","2020/06/30 20:57:00","01:02:46","61","ＴＢＳ１","マツコの知らない世界[字]【極上の食感！フレンチトースト！＆癒しの色彩！黄色の世界】"
22,BD-RE-30119-001,"00022","2020/06/30 21:00:00","00:53:49","81","フジテレビ","探偵・由利麟太郎【殺人ピエロの罠！相棒の容疑を晴らせ】　＃０３[字][デ]"
23,BD-RE-30119-001,"00023","2020/06/30 21:54:00","00:05:49","81","フジテレビ","村雨式キャンプ[字]"
24,BD-RE-30119-001,"00024","2020/06/30 21:54:00","00:05:52","71","テレビ東京１","東京交差点「スマホアプリ」[字]"
25,BD-RE-30119-001,"00025","2020/06/30 22:00:00","00:53:46","71","テレビ東京１","ガイアの夜明け【“幸せ食堂”の３６５日～コロナで気づいた理想と現実～】[字]"
26,BD-RE-30119-001,"00001","2020/06/30 01:59:00","02:00:08","41","日テレ１","映画天国「シャイニング」★ホラーの金字塔★スタンリー・キューブリックの傑作"
27,BD-RE-30119-001,"00002","2020/06/30 02:15:00","01:00:09","81","フジテレビ","グッドモーニング・コール　ｏｕｒ　ｃａｍｐｕｓ　ｄａｙｓ＜Ｍナイト＞　＃０６[再]"
28,BD-RE-30119-001,"00003","2020/06/30 05:45:00","01:20:07","71","テレビ東京１","モーサテ【拡大するマレーシアのゴム手袋産業】"
29,BD-RE-30119-001,"00004","2020/06/30 07:35:00","00:25:07","71","テレビ東京１","シナぷしゅ[字][解]"
30,BD-RE-30119-001,"00005","2020/06/30 08:00:00","00:15:07","71","テレビ東京１","ハーフタイムツアーズ[字]"
31,BD-RE-30119-001,"00006","2020/06/30 08:15:00","00:56:08","71","テレビ東京１","韓流プレミア 不滅の恋人 ＃８[二]"
32,BD-RE-30119-001,"00007","2020/06/30 09:55:00","00:30:08","51","テレビ朝日","じゅん散歩[字]"
33,BD-RE-30119-001,"00008","2020/06/30 11:40:00","01:55:07","71","テレビ東京１","昼めし旅【千葉県袖ケ浦市…酪農発祥地・千葉の自家製牛乳よせ！？】[字]"
34,BD-RE-30119-001,"00009","2020/06/30 13:00:00","00:30:08","51","テレビ朝日","徹子の部屋　浅香光代・照英・グッチ裕三ほか[解][字]"
35,BD-RE-30119-001,"00010","2020/06/30 13:30:00","00:15:07","51","テレビ朝日","上沼恵美子のおしゃべりクッキング　初夏の暑さを吹き飛ばす！「ピリ辛グルメ」[デ][字]"
36,BD-RE-30119-001,"00011","2020/06/30 13:35:00","02:05:07","71","テレビ東京１","午後エンタ 午後ロード「デンジャラス・ビューティー」２週連続！[字][二]"
37,BD-RE-30119-001,"00012","2020/06/30 13:49:00","01:54:07","51","テレビ朝日","西村京太郎サスペンス　鉄道捜査官９[字][再]"
38,BD-RE-30119-001,"00013","2020/06/30 15:40:00","01:14:08","71","テレビ東京１","よじごじＤａｙｓ『今こそ知りたい！夏の最強開運スポット』ＭＣ：上地雄輔"
39,BD-RE-30119-001,"00014","2020/06/30 15:50:00","01:00:09","81","フジテレビ","探偵・由利麟太郎　＃０２[再][字][デ]"
40,BD-RE-30119-001,"00015","2020/06/30 17:10:00","00:20:08","71","テレビ東京１","虎ノ門市場 日本全国の食文化をお伝えします！[字]"
41,BD-RE-30119-001,"00016","2020/06/30 17:55:00","00:30:07","71","テレビ東京１","シャドウバース[字][デ]"
42,BD-RE-30119-001,"00017","2020/06/30 18:25:00","00:30:07","71","テレビ東京１","ブラッククローバー[再] ＃９「獣（けもの）」[字]"
43,BD-RE-30119-001,"00018","2020/06/30 18:55:00","02:58:46","71","テレビ東京１","世界が騒然！本当にあった(秘)衝撃ファイル[字]"
44,BD-RE-30119-001,"00019","2020/06/30 19:00:00","01:00:09","61","ＴＢＳ１","この差★必勝クレーンゲーム！選んでいい台ダメな台の差に３時のヒロイン大興奮ＳＰ[字]"
45,BD-RE-30119-001,"00020","2020/06/30 20:00:00","00:54:09","61","ＴＢＳ１","教えてもらう前と後【名医のマスク新常識★一流シェフの卵かけご飯】[字]"
46,BD-RE-30119-001,"00021","2020/06/30 20:57:00","01:02:46","61","ＴＢＳ１","マツコの知らない世界[字]【極上の食感！フレンチトースト！＆癒しの色彩！黄色の世界】"
47,BD-RE-30119-001,"00022","2020/06/30 21:00:00","00:53:49","81","フジテレビ","探偵・由利麟太郎【殺人ピエロの罠！相棒の容疑を晴らせ】　＃０３[字][デ]"
48,BD-RE-30119-001,"00023","2020/06/30 21:54:00","00:05:49","81","フジテレビ","村雨式キャンプ[字]"
49,BD-RE-30119-001,"00024","2020/06/30 21:54:00","00:05:52","71","テレビ東京１","東京交差点「スマホアプリ」[字]"
50,BD-RE-30119-001,"00025","2020/06/30 22:00:00","00:53:46","71","テレビ東京１","ガイアの夜明け【“幸せ食堂”の３６５日～コロナで気づいた理想と現実～】[字]"
51,BD-RE-00041-001,"00001","2020/04/09 20:00:00","01:48:09","51","テレビ朝日","[新]警視庁・捜査一課長　２０２０　初回２時間スペシャル　＃１[解][字]"
52,BD-RE-00041-001,"00002","2020/04/16 20:00:00","00:59:46","51","テレビ朝日","警視庁・捜査一課長　２０２０　＃２[解][字]"
53,BD-RE-00041-001,"00003","2020/04/23 20:00:00","00:53:46","51","テレビ朝日","警視庁・捜査一課長　２０２０　＃３[解][字]"
54,BD-RE-00041-001,"00004","2020/04/30 20:00:00","00:53:46","51","テレビ朝日","警視庁・捜査一課長　２０２０　＃４[解][字]"
55,BD-RE-00041-001,"00005","2020/04/28 13:49:00","01:54:07","51","テレビ朝日","西村京太郎サスペンス　鉄道捜査官１３[字][再]"
56,BD-RE-00041-001,"00006","2020/04/19 13:55:00","02:30:08","51","テレビ朝日","西村京太郎トラベルミステリー５２[字][再]"
57,BD-RE-00041-001,"00007","2020/04/25 13:30:00","02:29:46","51","テレビ朝日","西村京太郎トラベルミステリー５５[字][再]"
58,BD-RE-00041-001,"00008","2020/04/26 16:00:00","00:55:07","71","テレビ東京１","行列の女神～らーめん才遊記～（主演：鈴木京香）予習復習スペシャル 第１話[字]"
59,BD-RE-00041-001,"00009","2020/04/20 22:00:00","00:54:07","71","テレビ東京１","[新]行列の女神～らーめん才遊記～ 第１話（主演：鈴木京香×ラーメン）[字]"
60,BD-RE-00041-001,"00010","2020/04/27 22:00:00","00:54:07","71","テレビ東京１","行列の女神～らーめん才遊記～ 第２話（主演：鈴木京香×ラーメン！）[字]"
61,BD-RE-00041-001,"00011","2020/05/04 22:00:00","00:53:46","71","テレビ東京１","行列の女神～らーめん才遊記～ 第３話（主演：鈴木京香×ラーメン！）[字]"
62,BD-RE-00041-001,"00012","2020/04/12 22:30:00","00:55:07","41","日テレ１","[新]美食探偵 明智五郎＃1[解][字][デ]【殺人鬼に変貌した主婦の真相とハートに迫る！】"
63,BD-RE-00041-001,"00013","2020/04/19 22:30:00","00:55:07","41","日テレ１","美食探偵 明智五郎＃2[解][字][デ]【殺人鬼の真相とハートに迫る恋する毒殺サスペンス】"
64,BD-RE-00041-001,"00014","2020/04/26 22:30:00","00:55:07","41","日テレ１","美食探偵 明智五郎＃3[解][字][デ]【殺人鬼の真相とハートに迫る恋する毒殺サスペンス】"
65,BD-RE-00041-001,"00015","2020/05/03 22:30:00","00:55:07","41","日テレ１","美食探偵 明智五郎＃４[解][字][デ]【殺人主婦の真相とハートに迫る恋する毒殺サスペンス】"
66,BD-RE-00041-001,"00016","2020/04/21 21:00:00","00:53:46","81","フジテレビ","素敵な選ＴＡＸＩ【過去に戻って罪を犯す！？切ない四十路男の恋冒険】　＃０２[再][字]"
67,BD-RE-00041-001,"00017","2020/04/28 21:00:00","00:53:46","81","フジテレビ","素敵な選ＴＡＸＩ【社長と不倫！秘書の許されぬ恋に残された選択肢は？】　＃０３[再][字]"
68,BD-RE-00041-001,"00018","2020/05/05 21:00:00","00:53:46","81","フジテレビ","素敵な選ＴＡＸＩ【拾った宝くじが１億円！リストラ男の金と欲の選択肢】　＃０４[再][字]"
69,BD-RE-00041-001,"00019","2020/04/15 21:00:00","00:54:08","51","テレビ朝日","特捜９　ｓｅａｓｏｎ３　＃２「妻の死体を運んだ男」[解][字]"
70,BD-RE-00041-001,"00020","2020/04/22 21:00:00","00:54:09","51","テレビ朝日","特捜９　ｓｅａｓｏｎ３　＃３「殺しのオムライス」[解][字]"
71,BD-RE-00041-001,"00021","2020/04/29 21:00:00","00:54:08","51","テレビ朝日","特捜９　ｓｅａｓｏｎ３　＃４「殺人の城」[解][字]"
72,BD-RE-00041-001,"00022","2020/04/28 22:00:00","00:56:46","61","ＴＢＳ１","「恋はつづくよどこまでも胸キュン！特別編～第８話」[字]"
73,BD-RE-00041-001,"00023","2020/05/05 22:00:00","00:57:08","61","ＴＢＳ１","「恋はつづくよどこまでも胸キュン！特別編～第９話」[字]"
74,BD-RE-00041-001,"00024","2020/04/26 17:15:00","00:05:07","71","テレビ東京１","「行列の女神～らーめん才遊記～」（主演：鈴木京香）見どころ紹介[字]"
75,BD-RE-00038-001,"00001","2020/04/23 05:45:00","01:20:08","71","テレビ東京１","モーサテ【６億円調達の有力ベンチャーの秘密】"
76,BD-RE-00038-001,"00002","2020/04/15 05:45:00","01:20:08","71","テレビ東京１","モーサテ【100年前の「スペインかぜ」に学ぶ】"
77,BD-RE-00038-001,"00003","2020/04/22 05:45:00","01:20:08","71","テレビ東京１","モーサテ【NY原油暴落後の最新マーケット】"
78,BD-RE-00038-001,"00004","2020/04/20 05:45:00","01:20:08","71","テレビ東京１","モーサテ【なぜ航空会社を政府支援 日経記者解説】"
79,BD-RE-00038-001,"00005","2020/04/24 05:45:00","01:20:07","71","テレビ東京１","モーサテ【アメリカ人が熱心に取り組むチャリティー活動の背景】"
80,BD-RE-00038-001,"00006","2020/04/16 05:45:00","01:20:08","71","テレビ東京１","モーサテ【コロナで揺れる自動車業界 回復見通しは】"
81,BD-RE-00038-001,"00007","2020/04/21 05:45:00","01:20:08","71","テレビ東京１","モーサテ【ドバイで加速する意外なビジネスとは】"
82,BD-RE-00038-001,"00008","2020/05/01 05:45:00","01:20:08","71","テレビ東京１","モーサテ【パックンの眼 コロナで急増DV被害】"
83,BD-RE-00038-001,"00009","2020/04/17 05:45:00","01:20:07","71","テレビ東京１","モーサテ【パックン解説 存在感高まるクオモNY州知事】"
84,BD-RE-00038-001,"00010","2020/04/13 05:45:00","01:20:07","71","テレビ東京１","モーサテ【今週のマーケットを展望】"
85,BD-RE-00038-001,"00011","2020/04/14 05:45:00","01:20:07","71","テレビ東京１","モーサテ【仏教国ミャンマー…新型コロナの思わぬ影響とは？】"
86,BD-RE-00038-001,"00012","2020/04/28 05:45:00","01:20:07","71","テレビ東京１","モーサテ【新型コロナ フィリピン・マニラ最新報告】"
87,BD-RE-00038-001,"00013","2020/04/30 05:45:00","01:20:07","71","テレビ東京１","モーサテ【決算本格化 「人気のない」銘柄に注目】"
88,BD-RE-00038-001,"00014","2020/04/10 05:45:00","01:20:07","71","テレビ東京１","モーサテ【米のテレワークの実態は】"
89,BD-RE-00038-001,"00015","2020/04/27 05:45:00","01:20:07","71","テレビ東京１","モーサテ【韓国経済の今を読み解く】"
90,BD-RE-00038-001,"00016","2020/03/17 18:55:00","01:59:08","71","テレビ東京１","世界が騒然！本当にあった(秘)衝撃ファイル[字]"
91,BD-RE-00038-001,"00017","2020/04/06 18:25:00","02:35:08","71","テレビ東京１","世界が騒然！本当にあった(秘)衝撃ファイル[字]"
92,BD-RE-00038-001,"00018","2020/05/05 18:55:00","01:59:08","71","テレビ東京１","世界が騒然！本当にあった(秘)衝撃ファイル[字]"
